Year,Month,Monthly,Annual,Five-Year,Ten-Year,Twenty-Year
1881,1,28.404,27.774,NaN,NaN,NaN
1881,2,28.205,27.831,NaN,NaN,NaN
1881,3,27.874,27.836,NaN,NaN,NaN
1881,4,27.476,27.889,NaN,NaN,NaN
1881,5,28.377,27.879,NaN,NaN,NaN
1881,6,27.645,27.822,NaN,NaN,NaN
1881,7,28.016,27.773,NaN,NaN,NaN
1881,8,27.836,27.63,NaN,NaN,NaN
1881,9,27.587,27.504,NaN,NaN,NaN
1881,10,27.838,27.494,27.336,NaN,NaN
1881,11,27.278,27.396,27.326,NaN,NaN
1881,12,27.325,27.382,27.32,NaN,NaN
1882,1,27.823,27.238,27.315,NaN,NaN
1882,2,26.481,27.176,27.316,NaN,NaN
1882,3,26.365,27.145,27.336,NaN,NaN
1882,4,27.357,27.097,27.332,NaN,NaN
1882,5,27.195,26.999,27.333,NaN,NaN
1882,6,27.483,27.062,27.33,NaN,NaN
1882,7,26.282,26.994,27.3,NaN,NaN
1882,8,27.102,27.019,27.319,NaN,NaN
1882,9,27.206,27.098,27.301,NaN,NaN
1882,10,27.262,27.118,27.278,NaN,NaN
1882,11,26.108,27.162,27.278,NaN,NaN
1882,12,28.083,27.247,27.279,NaN,NaN
1883,1,27.001,27.289,27.289,27.325,NaN
1883,2,26.78,27.258,27.3,27.331,NaN
1883,3,27.318,27.249,27.296,27.324,NaN
1883,4,27.6,27.28,27.297,27.318,NaN
1883,5,27.723,27.279,27.305,27.308,NaN
1883,6,28.503,27.222,27.296,27.303,NaN
1883,7,26.78,27.268,27.266,27.29,NaN
1883,8,26.735,27.248,27.229,27.282,NaN
1883,9,27.094,27.225,27.209,27.273,NaN
1883,10,27.636,27.202,27.209,27.274,NaN
1883,11,26.101,27.116,27.208,27.278,NaN
1883,12,27.393,27.01,27.219,27.296,NaN
1884,1,27.557,27.043,27.221,27.289,NaN
1884,2,26.534,27.101,27.207,27.297,NaN
1884,3,27.044,27.174,27.2,27.318,NaN
1884,4,27.317,27.131,27.197,27.321,NaN
1884,5,26.692,27.176,27.186,27.326,NaN
1884,6,27.234,27.179,27.163,27.329,NaN
1884,7,27.18,27.083,27.129,27.329,NaN
1884,8,27.432,27.081,27.135,27.327,NaN
1884,9,27.963,27.056,27.141,27.339,NaN
1884,10,27.122,26.959,27.146,27.335,NaN
1884,11,26.639,27.035,27.142,27.333,NaN
1884,12,27.431,27.046,27.146,27.339,NaN
1885,1,26.407,27.104,27.157,27.341,NaN
1885,2,26.506,27.134,27.148,27.364,NaN
1885,3,26.753,27.076,27.142,27.354,NaN
1885,4,26.149,27.087,27.145,27.354,NaN
1885,5,27.604,27.192,27.178,27.344,NaN
1885,6,27.363,27.194,27.167,27.348,NaN
1885,7,27.877,27.211,27.177,27.343,27.381
1885,8,27.794,27.166,27.195,27.332,27.379
1885,9,27.268,27.162,27.199,27.327,27.378
1885,10,27.257,27.274,27.197,27.326,27.379
1885,11,27.898,27.33,27.189,27.326,27.382
1885,12,27.449,27.41,27.169,27.321,27.387
1886,1,26.616,27.433,27.18,27.315,27.394
1886,2,25.959,27.366,27.188,27.307,27.396
1886,3,26.712,27.356,27.193,27.297,27.394
1886,4,27.489,27.39,27.2,27.299,27.396
1886,5,28.275,27.284,27.225,27.287,27.391
1886,6,28.328,27.156,27.253,27.28,27.393
1886,7,28.153,27.09,27.251,27.27,27.396
1886,8,26.992,27.16,27.272,27.262,27.394
1886,9,27.148,27.164,27.299,27.267,27.396
1886,10,27.656,27.179,27.306,27.268,27.392
1886,11,26.631,27.066,27.326,27.275,27.39
1886,12,25.915,27.017,27.338,27.284,27.389
1887,1,25.826,26.916,27.343,27.284,27.385
1887,2,26.791,26.878,27.337,27.289,27.381
1887,3,26.761,26.854,27.343,27.301,27.374
1887,4,27.67,26.839,27.339,27.312,27.369
1887,5,26.916,26.96,27.333,27.315,27.364
1887,6,27.742,27.087,27.348,27.316,27.361
1887,7,26.938,27.23,27.381,27.324,27.36
1887,8,26.54,27.319,27.409,27.325,27.357
1887,9,26.86,27.388,27.408,27.322,27.358
1887,10,27.479,27.37,27.431,27.327,27.358
1887,11,28.081,27.401,27.411,27.332,27.357
1887,12,27.436,27.361,27.418,27.328,27.363
1888,1,27.542,27.407,27.397,27.336,27.366
1888,2,27.866,27.459,27.363,27.328,27.366
1888,3,27.588,27.507,27.357,27.328,27.355
1888,4,27.454,27.551,27.355,27.335,27.357
1888,5,27.291,27.512,27.347,27.333,27.352
1888,6,27.255,27.65,27.347,27.323,27.348
1888,7,27.488,27.639,27.365,27.33,27.339
1888,8,27.172,27.635,27.386,27.338,27.334
1888,9,27.43,27.726,27.385,27.341,27.328
1888,10,28.015,27.748,27.388,27.336,27.326
1888,11,27.613,27.799,27.366,27.343,27.325
1888,12,29.082,27.859,27.34,27.348,27.321
1889,1,27.412,27.857,27.318,27.342,27.313
1889,2,27.822,27.847,27.316,27.346,27.313
1889,3,28.678,27.921,27.335,27.343,27.318
1889,4,27.714,27.825,27.338,27.348,27.322
1889,5,27.908,27.716,27.364,27.35,27.324
1889,6,27.971,27.656,27.405,27.36,27.325
1889,7,27.463,27.734,27.438,27.362,27.327
1889,8,27.06,27.766,27.443,27.357,27.325
1889,9,28.309,27.598,27.461,27.356,27.329
1889,10,26.873,27.583,27.477,27.36,27.33
1889,11,26.306,27.459,27.488,27.366,27.334
1889,12,28.357,27.444,27.486,27.365,27.337
1890,1,28.344,27.373,27.491,27.357,27.331
1890,2,28.204,27.267,27.502,27.365,27.337
1890,3,26.67,27.15,27.502,27.358,27.338
1890,4,27.529,27.171,27.508,27.369,27.345
1890,5,26.418,27.26,27.486,27.366,27.342
1890,6,27.793,27.186,27.488,27.371,27.346
1890,7,26.611,27.131,27.495,27.364,27.35
1890,8,25.787,27.051,27.461,27.355,27.352
1890,9,26.903,27.048,27.457,27.353,27.353
1890,10,27.133,27.061,27.472,27.349,27.353
1890,11,27.369,27.106,27.476,27.342,27.352
1890,12,27.471,27.021,27.478,27.351,27.348
1891,1,27.689,27.039,27.48,27.372,27.343
1891,2,27.235,27.13,27.488,27.381,27.337
1891,3,26.633,27.242,27.489,27.383,27.338
1891,4,27.693,27.304,27.473,27.393,27.344
1891,5,26.954,27.373,27.461,27.383,27.341
1891,6,26.77,27.449,27.444,27.378,27.345
1891,7,26.826,27.459,27.434,27.378,27.344
1891,8,26.887,27.444,27.421,27.377,27.341
1891,9,28.244,27.547,27.387,27.381,27.341
1891,10,27.87,27.625,27.39,27.372,27.338
1891,11,28.202,27.673,27.375,27.369,27.338
1891,12,28.38,27.744,27.381,27.383,27.341
1892,1,27.809,27.78,27.38,27.39,27.342
1892,2,27.064,27.808,27.378,27.385,27.349
1892,3,27.87,27.691,27.369,27.382,27.359
1892,4,28.621,27.689,27.381,27.38,27.365
1892,5,27.527,27.569,27.399,27.383,27.367
1892,6,27.622,27.499,27.381,27.378,27.368
1892,7,27.261,27.512,27.333,27.386,27.375
1892,8,27.227,27.41,27.32,27.394,27.378
1892,9,26.843,27.367,27.307,27.405,27.38
1892,10,27.847,27.345,27.308,27.411,27.38
1892,11,26.764,27.342,27.321,27.406,27.386
1892,12,27.529,27.321,27.325,27.411,27.381
1893,1,27.974,27.351,27.332,27.407,27.377
1893,2,25.837,27.388,27.346,27.401,27.376
1893,3,27.352,27.44,27.348,27.387,27.372
1893,4,28.358,27.376,27.343,27.396,27.366
1893,5,27.49,27.386,27.337,27.395,27.364
1893,6,27.368,27.429,27.355,27.393,27.36
1893,7,27.62,27.336,27.379,27.388,27.364
1893,8,27.678,27.434,27.375,27.386,27.369
1893,9,27.464,27.377,27.382,27.384,27.371
1893,10,27.076,27.336,27.397,27.379,27.369
1893,11,26.89,27.295,27.399,27.371,27.371
1893,12,28.049,27.378,27.415,27.345,27.369
1894,1,26.847,27.357,27.439,27.337,27.371
1894,2,27.014,27.297,27.437,27.33,27.375
1894,3,26.669,27.32,27.427,27.317,27.373
1894,4,27.87,27.367,27.405,27.324,27.374
1894,5,26.993,27.404,27.374,27.322,27.377
1894,6,28.362,27.341,27.36,27.321,27.379
1894,7,27.377,27.228,27.341,27.325,27.383
1894,8,26.951,27.263,27.327,27.323,27.384
1894,9,27.749,27.198,27.302,27.319,27.382
1894,10,27.636,27.174,27.282,27.325,27.383
1894,11,27.335,27.188,27.277,27.335,27.389
1894,12,27.291,27.162,27.27,27.335,27.388
1895,1,25.489,27.132,27.28,27.321,27.388
1895,2,27.433,27.106,27.286,27.311,27.386
1895,3,25.896,27.048,27.308,27.323,27.379
1895,4,27.579,26.98,27.314,27.335,27.381
1895,5,27.161,26.952,27.326,27.34,27.381
1895,6,28.049,27.056,27.333,27.344,27.381
1895,7,27.022,27.358,27.318,27.356,27.383
1895,8,26.638,27.324,27.34,27.373,27.383
1895,9,27.042,27.418,27.317,27.38,27.384
1895,10,26.829,27.505,27.319,27.38,27.386
1895,11,26.999,27.499,27.315,27.378,27.385
1895,12,28.539,27.472,27.308,27.375,27.384
1896,1,29.113,27.574,27.296,27.371,27.387
1896,2,27.024,27.587,27.284,27.367,27.388
1896,3,27.02,27.633,27.279,27.38,27.385
1896,4,28.625,27.613,27.285,27.389,27.383
1896,5,27.089,27.558,27.28,27.396,27.38
1896,6,27.721,27.475,27.246,27.411,27.374
1896,7,28.243,27.27,27.24,27.418,27.373
1896,8,26.8,27.205,27.239,27.42,27.375
1896,9,27.597,27.148,27.247,27.414,27.377
1896,10,26.586,27.048,27.257,27.409,27.376
1896,11,26.341,27.064,27.269,27.401,27.383
1896,12,27.541,27.018,27.261,27.398,27.393
1897,1,26.656,26.987,27.271,27.401,27.401
1897,2,26.24,27.053,27.269,27.408,27.399
1897,3,26.333,27.1,27.27,27.417,27.402
1897,4,27.43,27.236,27.268,27.417,27.398
1897,5,27.275,27.33,27.27,27.42,27.399
1897,6,27.18,27.364,27.289,27.42,27.398
1897,7,27.869,27.4,27.308,27.427,27.4
1897,8,27.584,27.476,27.302,27.43,27.404
1897,9,28.17,27.444,27.338,27.438,27.405
1897,10,28.209,27.532,27.362,27.434,27.404
1897,11,27.473,27.528,27.36,27.439,27.399
1897,12,27.955,27.508,27.363,27.435,27.398
1898,1,27.085,27.429,27.38,27.418,27.399
1898,2,27.151,27.377,27.4,27.425,27.395
1898,3,25.944,27.293,27.411,27.416,27.39
1898,4,28.489,27.231,27.418,27.397,27.391
1898,5,27.23,27.157,27.419,27.395,27.391
1898,6,26.935,26.995,27.394,27.397,27.393
1898,7,26.919,26.943,27.363,27.397,27.391
1898,8,26.964,26.927,27.359,27.399,27.389
1898,9,27.159,27.029,27.378,27.401,27.392
1898,10,27.471,27.027,27.381,27.403,27.389
1898,11,26.584,27.067,27.392,27.4,27.388
1898,12,26.012,27.146,27.407,27.389,27.383
1899,1,26.465,27.233,27.397,27.4,27.38
1899,2,26.949,27.221,27.403,27.403,27.381
1899,3,27.167,27.275,27.402,27.403,27.376
1899,4,28.466,27.279,27.412,27.4,27.379
1899,5,27.718,27.355,27.428,27.404,27.376
1899,6,27.885,27.553,27.435,27.399,27.375
1899,7,27.953,27.569,27.461,27.404,27.377
1899,8,26.829,27.576,27.489,27.41,27.376
1899,9,27.8,27.651,27.533,27.409,27.372
1899,10,27.521,27.697,27.553,27.405,27.375
1899,11,27.493,27.64,27.563,27.411,27.382
1899,12,28.395,27.672,27.57,27.412,27.378
1900,1,26.654,27.679,27.573,27.419,27.372
1900,2,27.032,27.762,27.574,27.406,27.37
1900,3,28.065,27.753,27.568,27.401,27.368
1900,4,29.016,27.73,27.554,27.392,27.364
1900,5,27.035,27.693,27.552,27.396,27.365
1900,6,28.274,27.584,27.536,27.391,27.362
1900,7,28.037,27.631,27.518,27.402,27.365
1900,8,27.827,27.61,27.509,27.411,27.371
1900,9,27.692,27.619,27.515,27.416,27.374
1900,10,27.238,27.599,27.474,27.423,27.374
1900,11,27.049,27.663,27.474,27.428,27.373
1900,12,27.093,27.688,27.487,27.418,27.368
1901,1,27.216,27.656,27.499,27.403,27.357
1901,2,26.779,27.601,27.514,27.395,27.353
1901,3,28.174,27.59,27.523,27.387,27.349
1901,4,28.778,27.585,27.52,27.373,27.345
1901,5,27.803,27.608,27.519,27.378,27.345
1901,6,28.573,27.677,27.532,27.371,27.347
1901,7,27.647,27.763,27.56,27.368,27.352
1901,8,27.167,27.859,27.568,27.373,27.353
1901,9,27.566,27.924,27.558,27.373,27.347
1901,10,27.179,27.911,27.542,27.38,27.345
1901,11,27.318,27.915,27.538,27.397,27.34
1901,12,27.928,27.834,27.537,27.402,27.337
1902,1,28.24,27.871,27.538,27.413,27.335
1902,2,27.93,27.91,27.551,27.413,27.335
1902,3,28.953,27.928,27.548,27.422,27.332
1902,4,28.624,27.943,27.543,27.417,27.327
1902,5,27.853,27.946,27.552,27.415,27.327
1902,6,27.605,27.872,27.535,27.418,27.33
1902,7,28.083,27.685,27.53,27.414,27.332
1902,8,27.646,27.573,27.511,27.413,27.332
1902,9,27.774,27.352,27.464,27.404,27.334
1902,10,27.362,27.137,27.423,27.398,27.331
1902,11,27.35,27.087,27.432,27.392,27.333
1902,12,27.038,27.092,27.419,27.386,27.331
1903,1,26.004,27.058,27.425,27.392,27.33
1903,2,26.58,27.077,27.422,27.389,27.331
1903,3,26.309,27.068,27.42,27.393,27.324
1903,4,26.044,27.061,27.428,27.385,27.322
1903,5,27.248,26.996,27.437,27.386,27.324
1903,6,27.668,26.976,27.441,27.394,27.326
1903,7,27.668,27.153,27.443,27.394,27.324
1903,8,27.883,27.221,27.431,27.392,27.326
1903,9,27.668,27.245,27.397,27.399,27.328
1903,10,27.278,27.366,27.365,27.4,27.332
1903,11,26.559,27.385,27.363,27.406,27.334
1903,12,26.801,27.397,27.335,27.421,27.331
1904,1,28.129,27.426,27.34,27.422,27.338
1904,2,27.393,27.402,27.344,27.432,27.334
1904,3,26.604,27.402,27.343,27.436,27.335
1904,4,27.494,27.394,27.349,27.434,27.335
1904,5,27.476,27.518,27.365,27.431,27.339
1904,6,27.812,27.564,27.37,27.429,27.334
1904,7,28.014,27.418,27.365,27.429,27.335
1904,8,27.594,27.293,27.337,27.429,27.335
1904,9,27.666,27.18,27.311,27.425,27.333
1904,10,27.181,27.1,27.281,27.425,27.336
1904,11,28.056,27.108,27.267,27.43,27.339
1904,12,27.353,27.083,27.266,27.42,27.34
1905,1,26.377,27.114,27.255,27.424,27.349
1905,2,25.89,27.12,27.252,27.429,27.35
1905,3,25.247,27.113,27.241,27.413,27.36
1905,4,26.532,27.156,27.242,27.393,27.359
1905,5,27.578,27.117,27.232,27.39,27.365
1905,6,27.507,27.114,27.236,27.381,27.367
1905,7,28.385,27.195,27.265,27.374,27.372
1905,8,27.667,27.211,27.269,27.369,27.38
1905,9,27.589,27.283,27.272,27.368,27.387
1905,10,27.687,27.31,27.297,27.368,27.39
1905,11,27.591,27.318,27.298,27.368,27.393
1905,12,27.323,27.267,27.301,27.361,27.389
1906,1,27.349,27.233,27.29,27.343,27.384
1906,2,26.078,27.211,27.27,27.339,27.378
1906,3,26.106,27.203,27.276,27.318,27.38
1906,4,26.853,27.189,27.28,27.301,27.369
1906,5,27.677,27.247,27.292,27.294,27.37
1906,6,26.901,27.322,27.309,27.283,27.371
1906,7,27.969,27.372,27.284,27.287,27.365
1906,8,27.402,27.387,27.297,27.287,27.366
1906,9,27.493,27.493,27.313,27.281,27.367
1906,10,27.525,27.49,27.325,27.282,27.368
1906,11,28.283,27.438,27.324,27.279,27.369
1906,12,28.231,27.49,27.321,27.276,27.368
1907,1,27.951,27.446,27.32,27.268,27.371
1907,2,26.257,27.451,27.307,27.263,27.377
1907,3,27.38,27.418,27.302,27.247,27.381
1907,4,26.817,27.408,27.307,27.236,27.384
1907,5,27.047,27.281,27.307,27.233,27.385
1907,6,27.525,27.206,27.306,27.24,27.384
1907,7,27.444,27.185,27.317,27.238,27.385
1907,8,27.458,27.233,27.348,27.233,27.379
1907,9,27.098,27.158,27.361,27.23,27.374
1907,10,27.409,27.218,27.363,27.229,27.368
1907,11,26.755,27.238,27.349,27.227,27.365
1907,12,27.325,27.27,27.342,27.226,27.358
1908,1,27.707,27.23,27.324,27.241,27.356
1908,2,26.826,27.167,27.316,27.238,27.355
1908,3,26.483,27.242,27.316,27.233,27.359
1908,4,27.538,27.252,27.308,27.247,27.349
1908,5,27.292,27.296,27.299,27.254,27.349
1908,6,27.906,27.339,27.282,27.254,27.35
1908,7,26.959,27.25,27.243,27.251,27.354
1908,8,26.706,27.362,27.247,27.252,27.355
1908,9,27.998,27.45,27.239,27.254,27.353
1908,10,27.53,27.507,27.237,27.262,27.352
1908,11,27.28,27.516,27.225,27.269,27.355
1908,12,27.851,27.493,27.232,27.273,27.36
1909,1,26.631,27.577,27.234,27.277,27.365
1909,2,28.168,27.588,27.229,27.264,27.367
1909,3,27.543,27.532,27.218,27.268,27.367
1909,4,28.225,27.531,27.215,27.271,27.364
1909,5,27.402,27.596,27.193,27.275,27.364
1909,6,27.629,27.549,27.182,27.269,27.361
1909,7,27.964,27.583,27.172,27.267,27.359
1909,8,26.836,27.546,27.188,27.261,27.36
1909,9,27.331,27.422,27.182,27.257,27.358
1909,10,27.517,27.292,27.192,27.266,27.357
1909,11,28.061,27.236,27.199,27.266,27.357
1909,12,27.28,27.19,27.215,27.269,27.352
1910,1,27.041,27.133,27.22,27.278,27.353
1910,2,27.726,27.163,27.214,27.293,27.348
1910,3,26.055,27.184,27.219,27.32,27.347
1910,4,26.658,27.158,27.216,27.326,27.341
1910,5,26.73,27.076,27.222,27.334,27.343
1910,6,27.084,26.993,27.216,27.343,27.342
1910,7,27.283,26.822,27.216,27.342,27.34
1910,8,27.187,26.706,27.207,27.349,27.339
1910,9,27.581,26.673,27.194,27.358,27.337
1910,10,27.21,26.676,27.198,27.357,27.342
1910,11,27.074,26.695,27.211,27.358,27.344
1910,12,26.291,26.714,27.207,27.36,27.337
1911,1,24.987,26.784,27.213,27.364,27.334
1911,2,26.332,26.777,27.234,27.361,27.333
1911,3,25.663,26.715,27.233,27.372,27.329
1911,4,26.695,26.725,27.244,27.365,27.328
1911,5,26.95,26.715,27.246,27.362,27.322
1911,6,27.319,26.824,27.238,27.371,27.315
1911,7,28.114,27.018,27.269,27.361,27.317
1911,8,27.109,27.094,27.231,27.359,27.314
1911,9,26.838,27.209,27.223,27.361,27.314
1911,10,27.328,27.266,27.217,27.356,27.314
1911,11,26.952,27.309,27.225,27.342,27.311
1911,12,27.607,27.406,27.218,27.334,27.308
1912,1,27.311,27.377,27.213,27.329,27.306
1912,2,27.245,27.377,27.215,27.341,27.302
1912,3,27.037,27.42,27.212,27.34,27.293
1912,4,27.381,27.414,27.224,27.352,27.291
1912,5,27.472,27.428,27.225,27.356,27.287
1912,6,28.473,27.376,27.232,27.351,27.293
1912,7,27.775,27.409,27.24,27.356,27.293
1912,8,27.107,27.328,27.239,27.345,27.294
1912,9,27.354,27.215,27.278,27.344,27.292
1912,10,27.258,27.247,27.288,27.339,27.292
1912,11,27.115,27.296,27.318,27.339,27.295
1912,12,26.982,27.232,27.343,27.329,27.3
1913,1,27.709,27.194,27.361,27.32,27.306
1913,2,26.274,27.266,27.382,27.321,27.307
1913,3,25.673,27.315,27.4,27.324,27.313
1913,4,27.769,27.392,27.407,27.312,27.317
1913,5,28.068,27.416,27.417,27.312,27.317
1913,6,27.705,27.446,27.438,27.306,27.317
1913,7,27.317,27.513,27.486,27.314,27.317
1913,8,27.971,27.482,27.475,27.317,27.316
1913,9,27.932,27.596,27.505,27.308,27.317
1913,10,28.182,27.606,27.493,27.305,27.318
1913,11,27.41,27.591,27.5,27.305,27.316
1913,12,27.34,27.548,27.51,27.299,27.317
1914,1,28.519,27.578,27.488,27.308,27.316
1914,2,25.891,27.49,27.488,27.302,27.316
1914,3,27.045,27.427,27.504,27.297,27.326
1914,4,27.884,27.433,27.497,27.295,27.329
1914,5,27.895,27.492,27.492,27.297,27.33
1914,6,27.187,27.519,27.485,27.294,27.332
1914,7,27.677,27.436,27.486,27.289,27.336
1914,8,26.916,27.585,27.494,27.291,27.338
1914,9,27.182,27.699,27.497,27.291,27.338
1914,10,28.253,27.645,27.512,27.288,27.339
1914,11,28.12,27.698,27.512,27.284,27.339
1914,12,27.663,27.814,27.487,27.283,27.339
1915,1,27.518,27.87,27.491,27.283,27.335
1915,2,27.675,27.998,27.476,27.266,27.33
1915,3,28.412,28.122,27.47,27.281,27.342
1915,4,27.246,28.071,27.462,27.288,27.352
1915,5,28.53,28.036,27.456,27.295,27.351
1915,6,28.571,28.024,27.442,27.303,27.35
1915,7,28.355,28.053,27.424,27.306,27.345
1915,8,28.449,27.886,27.435,27.308,27.344
1915,9,28.666,27.805,27.454,27.307,27.345
1915,10,27.641,27.703,27.427,27.316,27.346
1915,11,27.704,27.606,27.414,27.319,27.344
1915,12,27.517,27.552,27.405,27.312,27.346
1916,1,27.872,27.418,27.415,27.325,27.35
1916,2,25.668,27.309,27.4,27.327,27.361
1916,3,27.439,27.235,27.382,27.341,27.37
1916,4,26.022,27.176,27.366,27.354,27.369
1916,5,27.364,27.086,27.364,27.35,27.367
1916,6,27.931,27.06,27.359,27.348,27.371
1916,7,26.742,27.02,27.347,27.346,27.372
1916,8,27.135,27.191,27.373,27.342,27.374
1916,9,27.78,27.171,27.372,27.348,27.376
1916,10,26.932,27.361,27.372,27.347,27.376
1916,11,26.633,27.369,27.369,27.342,27.372
1916,12,27.205,27.288,27.37,27.34,27.368
1917,1,27.383,27.395,27.365,27.344,27.362
1917,2,27.726,27.317,27.367,27.341,27.363
1917,3,27.202,27.251,27.37,27.339,27.36
1917,4,28.303,27.241,27.352,27.346,27.36
1917,5,27.457,27.251,27.343,27.341,27.364
1917,6,26.96,27.16,27.333,27.345,27.367
1917,7,28.02,27.097,27.327,27.348,27.369
1917,8,26.207,27.032,27.293,27.355,27.368
1917,9,26.979,26.999,27.284,27.353,27.371
1917,10,26.812,26.818,27.288,27.356,27.372
1917,11,26.753,26.806,27.271,27.364,27.375
1917,12,26.12,26.824,27.264,27.374,27.377
1918,1,26.621,26.813,27.252,27.371,27.376
1918,2,26.949,26.889,27.235,27.377,27.377
1918,3,26.81,26.875,27.213,27.394,27.38
1918,4,26.13,26.908,27.226,27.388,27.386
1918,5,27.312,26.957,27.221,27.379,27.386
1918,6,27.171,27.033,27.186,27.379,27.384
1918,7,27.894,27.13,27.165,27.383,27.386
1918,8,27.113,27.172,27.179,27.381,27.385
1918,9,26.817,27.186,27.177,27.38,27.381
1918,10,27.201,27.333,27.215,27.374,27.38
1918,11,27.342,27.367,27.2,27.362,27.379
1918,12,27.039,27.37,27.185,27.36,27.373
1919,1,27.786,27.327,27.205,27.356,27.377
1919,2,27.455,27.325,27.196,27.367,27.376
1919,3,26.972,27.366,27.193,27.384,27.379
1919,4,27.893,27.364,27.196,27.387,27.38
1919,5,27.715,27.383,27.193,27.386,27.382
1919,6,27.218,27.389,27.195,27.394,27.381
1919,7,27.376,27.333,27.202,27.406,27.38
1919,8,27.08,27.186,27.189,27.415,27.381
1919,9,27.318,27.261,27.182,27.419,27.38
1919,10,27.18,27.227,27.179,27.413,27.381
1919,11,27.564,27.208,27.17,27.413,27.38
1919,12,27.116,27.286,27.203,27.408,27.378
1920,1,27.112,27.307,27.205,27.392,27.371
1920,2,25.687,27.334,27.235,27.366,27.369
1920,3,27.873,27.341,27.237,27.364,27.374
1920,4,27.482,27.441,27.249,27.378,27.379
1920,5,27.496,27.431,27.272,27.369,27.384
1920,6,28.144,27.286,27.306,27.358,27.387
1920,7,27.634,27.244,27.319,27.348,27.387
1920,8,27.409,27.315,27.318,27.34,27.388
1920,9,27.392,27.268,27.334,27.333,27.387
1920,10,28.378,27.337,27.349,27.335,27.389
1920,11,27.448,27.248,27.345,27.329,27.392
1920,12,25.383,27.157,27.352,27.333,27.394
1921,1,26.6,27.181,27.351,27.335,27.406
1921,2,26.54,27.113,27.361,27.362,27.405
1921,3,27.312,27.131,27.379,27.369,27.413
1921,4,28.31,27.029,27.382,27.373,27.418
1921,5,26.431,26.944,27.36,27.371,27.42
1921,6,27.051,27.106,27.36,27.37,27.421
1921,7,27.922,27.207,27.364,27.384,27.421
1921,8,26.593,27.237,27.361,27.39,27.425
1921,9,27.6,27.195,27.396,27.391,27.43
1921,10,27.154,27.181,27.402,27.396,27.43
1921,11,26.43,27.22,27.402,27.402,27.434
1921,12,27.328,27.38,27.418,27.402,27.431
1922,1,27.818,27.396,27.447,27.395,27.434
1922,2,26.899,27.514,27.463,27.386,27.434
1922,3,26.802,27.473,27.468,27.38,27.437
1922,4,28.149,27.505,27.474,27.368,27.438
1922,5,26.899,27.643,27.483,27.373,27.437
1922,6,28.965,27.713,27.483,27.384,27.432
1922,7,28.113,27.678,27.457,27.383,27.43
1922,8,28.007,27.68,27.438,27.391,27.428
1922,9,27.109,27.761,27.444,27.397,27.426
1922,10,27.542,27.666,27.468,27.404,27.428
1922,11,28.085,27.68,27.466,27.411,27.429
1922,12,28.165,27.569,27.453,27.425,27.426
1923,1,27.403,27.542,27.444,27.432,27.422
1923,2,26.922,27.519,27.445,27.433,27.425
1923,3,27.773,27.584,27.452,27.437,27.431
1923,4,27.011,27.57,27.445,27.459,27.428
1923,5,27.062,27.397,27.437,27.459,27.427
1923,6,27.636,27.305,27.48,27.462,27.425
1923,7,27.786,27.36,27.506,27.458,27.425
1923,8,27.733,27.386,27.544,27.453,27.423
1923,9,27.886,27.497,27.561,27.454,27.417
1923,10,27.374,27.6,27.531,27.455,27.412
1923,11,26.018,27.654,27.543,27.454,27.411
1923,12,27.053,27.698,27.556,27.448,27.412
1924,1,28.062,27.809,27.563,27.447,27.4
1924,2,27.24,27.834,27.585,27.449,27.41
1924,3,29.103,27.814,27.59,27.46,27.404
1924,4,28.247,27.828,27.595,27.466,27.403
1924,5,27.705,27.998,27.611,27.466,27.401
1924,6,28.165,28.007,27.609,27.468,27.404
1924,7,29.119,27.794,27.588,27.472,27.402
1924,8,28.033,27.571,27.583,27.472,27.404
1924,9,27.651,27.499,27.578,27.469,27.404
1924,10,27.54,27.555,27.556,27.474,27.397
1924,11,28.055,27.528,27.576,27.476,27.394
1924,12,27.161,27.46,27.564,27.473,27.395
1925,1,25.512,27.295,27.56,27.459,27.392
1925,2,24.565,27.243,27.547,27.472,27.39
1925,3,28.234,27.261,27.557,27.467,27.387
1925,4,28.917,27.293,27.559,27.471,27.383
1925,5,27.379,27.202,27.551,27.474,27.376
1925,6,27.353,27.267,27.545,27.471,27.374
1925,7,27.135,27.489,27.545,27.468,27.372
1925,8,27.418,27.846,27.547,27.469,27.368
1925,9,27.858,27.852,27.539,27.468,27.362
1925,10,27.934,27.653,27.569,27.461,27.361
1925,11,26.954,27.633,27.574,27.465,27.362
1925,12,27.949,27.672,27.572,27.477,27.364
1926,1,28.165,27.773,27.565,27.488,27.359
1926,2,28.853,27.816,27.545,27.484,27.368
1926,3,28.305,27.819,27.53,27.484,27.366
1926,4,26.535,27.781,27.528,27.482,27.371
1926,5,27.136,27.813,27.548,27.49,27.375
1926,6,27.826,27.753,27.536,27.494,27.37
1926,7,28.336,27.62,27.529,27.496,27.372
1926,8,27.937,27.431,27.537,27.508,27.374
1926,9,27.9,27.279,27.524,27.513,27.371
1926,10,27.474,27.306,27.53,27.514,27.37
1926,11,27.34,27.384,27.531,27.526,27.372
1926,12,27.235,27.421,27.519,27.522,27.372
1927,1,26.566,27.385,27.497,27.524,27.366
1927,2,26.582,27.321,27.481,27.526,27.362
1927,3,26.484,27.31,27.47,27.535,27.358
1927,4,26.858,27.325,27.474,27.53,27.352
1927,5,28.07,27.347,27.469,27.533,27.354
1927,6,28.265,27.39,27.462,27.519,27.356
